row_id,production_time,production_day,actual_target,Толщина (СЗ),Заданный план охлаждения (PM),Ширина (СЗ),Агрегат_бригада_резки,"Скорость смотки, макс","Скорость смотки, сред",f_ulo_family_6,Назначение многозначное (СЗ),Покупатель (СЗ),Плановая неделя отгрузки (СЗ),Химия | Mn,Химия | C,"Тсм_Зеленая, макс",Химия | B,Вид кромки (СЗ),f_pm_family_6,Химия | Si,Наимен. конеч. потребителя (СЗ),Химия | Ceq1,Химия | Cr,Заправочная скорость смотки,Марка (СЗ),Код УЛО новый (ПЗ),"Общее время нагрева в печи_Зеленая, мин","Номер моталки_Зеленая, мин","Тсм_Зеленая, мин","Ткп_Зеленая, макс","Скорость после чистовой группы_Зеленая, мин","Номер моталки_Зеленая, макс",Плоскостность (Сб.зак.),"mean_yest_Тсм_Зеленая, мин",Химия | W,Химия | S,"mean_yest_Скорость смотки, макс",Марка,"mean_yest_Скорость после чистовой группы_Зеленая, мин",Химия | N,Химия | Ti,Химия | Sn,Химия | Al,f_speed_thread_gap,Семья,Химия | Sb,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). ручные вмешательства,Химия | Nb,Химия | P,Химия | Zr,"Время нахождения сляба в печах, зоны 3-8_Зеленая, макс","Скорость после чистовой группы_Зеленая, макс",Химия | Pb,Величина плоскостности (СЗ),Химия | V,"Время нахождения сляба в печах, зоны 3-8_Зеленая, мин",mean_yest_СКН | лпц-2. т5 (несоответствие заданным границам в асут),Величина плоскостности (СЗ)__unified,"mean_yest_Скорость смотки, сред",mean_yest_Заправочная скорость смотки,mean_yest_СКН | лпц-2. общее время нагрева в печи (несоответствие заданному параметру в асут),Химия | Ni,Код плательщика,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). без ручных вмешательств,Код грузополучателя (СЗ),"Наработка валков верт. кл. 5, т",Химия | Ca,Конечный потребитель (СЗ),f_ulo_missing,mean_yest_СКН | лпц-2. весь сортамент. расход воды на охлаждение рв клеть 6,mean_yest_СКН | лпц-2. дельта т5,mean_yest_СКН | лпц-2. не проведён осмотр пов-ти контрольных рулонов sherlock,mean_yest_СКН | лпц-2. скн по невязанным с м4,mean_yest_СКН | лпц-2. скн по невязанным с м5,mean_yest_СКН | лпц-2. стан 2000. кол-во упаковочных лент,mean_yest_СКН | лпц-2. тсм (несоответствие заданным границам в асут). без ручных вмешательств,"mean_yest_Общее время нагрева в печи_Зеленая, мин","mean_yest_Ткп_Зеленая, мин",mean_yest_МСО | лпц-2. стан-2000. моталка №4. м4_рвм,ind_speed_vol_20
DEMO_PRODUCT_001009,2026-01-11 01:50:19,2026-01-11,0,4.492354,DEMO_CATEGORY_03,801.805922,11.461894,27.821654,16.933634,DEMO_CATEGORY_05,DEMO_CATEGORY_01,DEMO_CATEGORY_08,-10.780077,0.101488,0.193458,981.504038,0.259080,DEMO_CATEGORY_02,DEMO_CATEGORY_03,0.444770,DEMO_CATEGORY_04,0.626784,,16.515450,DEMO_CATEGORY_04,DEMO_CATEGORY_01,74.982211,65.000000,613.059841,511.463252,39.130713,79.000000,DEMO_CATEGORY_08,673.724942,0.327262,0.138458,16.824706,DEMO_CATEGORY_05,14.832094,0.102654,0.086835,0.108039,0.099038,-8.443611,DEMO_CATEGORY_08,0.363070,588.687584,0.763847,0.095511,0.554274,221.700023,4.769626,0.565514,DEMO_CATEGORY_03,0.270431,189.169017,11.974925,DEMO_CATEGORY_08,25.392579,32.278881,178.080088,0.308821,22.000000,635.619917,76.000000,2886.149347,0.253994,98.000000,9.925664,-4.883882,-8.713498,4.480588,3.373812,1.657545,5.400299,473.561810,99.778806,668.293961,-6.426013,8.419313
DEMO_PRODUCT_001010,2026-01-11 01:51:48,2026-01-11,0,4.149306,DEMO_CATEGORY_02,1539.609485,-32.632667,11.429636,38.922425,DEMO_CATEGORY_03,DEMO_CATEGORY_02,DEMO_CATEGORY_04,-4.783370,0.214627,0.225103,1043.267755,0.310858,DEMO_CATEGORY_04,DEMO_CATEGORY_01,0.058630,DEMO_CATEGORY_04,0.589255,0.193606,21.204524,DEMO_CATEGORY_06,DEMO_CATEGORY_07,131.946119,68.000000,1014.112733,486.071890,2.364281,96.000000,DEMO_CATEGORY_01,973.656023,0.277579,0.302947,12.229161,DEMO_CATEGORY_06,8.726413,0.379753,0.030757,0.007587,0.669268,-2.737081,DEMO_CATEGORY_02,0.105665,741.540802,0.071792,0.053067,1.055364,188.529741,28.502319,0.107061,DEMO_CATEGORY_08,,240.189580,10.502063,DEMO_CATEGORY_01,31.807739,38.440030,122.815858,0.007511,49.000000,998.270443,47.000000,4232.164859,0.373492,37.000000,-0.633470,34.002426,-1.646564,6.940425,-2.196153,15.104384,7.484264,957.100903,231.567762,851.891831,5.897572,5.458835
DEMO_PRODUCT_001011,2026-01-11 01:55:16,2026-01-11,0,1.854321,DEMO_CATEGORY_07,903.056651,-4.427973,18.801895,0.574368,DEMO_CATEGORY_06,DEMO_CATEGORY_01,DEMO_CATEGORY_06,-1.043889,0.731798,0.328316,866.383224,0.823197,DEMO_CATEGORY_04,DEMO_CATEGORY_08,0.150744,DEMO_CATEGORY_01,0.389493,0.552289,18.382813,DEMO_CATEGORY_08,DEMO_CATEGORY_07,217.912998,67.000000,616.961184,650.253163,14.743126,55.000000,DEMO_CATEGORY_08,1005.440119,0.139346,0.553439,36.292013,DEMO_CATEGORY_01,16.319568,0.259479,0.680176,0.607225,0.106987,-9.064601,DEMO_CATEGORY_03,0.620895,945.776098,0.335461,1.234348,0.125519,159.980249,9.959057,0.002821,DEMO_CATEGORY_07,0.106679,122.014380,,DEMO_CATEGORY_05,29.447424,4.284617,201.757076,0.184477,8.000000,1024.138968,34.000000,1564.709994,0.078323,31.000000,8.026152,-7.593199,11.304842,-1.184786,-10.545784,-11.166382,3.319429,799.229414,148.923923,745.800289,-11.557747,-8.156132
DEMO_PRODUCT_001012,2026-01-11 02:46:50,2026-01-11,0,17.591559,DEMO_CATEGORY_03,2167.160219,-0.458861,7.268152,13.028776,DEMO_CATEGORY_08,DEMO_CATEGORY_08,DEMO_CATEGORY_07,-16.603672,0.078839,0.152995,455.858804,0.392807,DEMO_CATEGORY_05,DEMO_CATEGORY_04,0.814753,DEMO_CATEGORY_03,0.160121,0.588168,28.433852,DEMO_CATEGORY_06,DEMO_CATEGORY_04,152.301384,89.000000,866.733986,724.221680,23.484233,30.000000,DEMO_CATEGORY_03,792.102341,0.299182,0.113885,14.504704,DEMO_CATEGORY_06,25.726049,0.061814,0.099351,0.590779,0.497341,-8.105329,DEMO_CATEGORY_06,0.219140,714.940115,0.007480,0.564510,0.748736,145.546031,26.555528,0.580710,DEMO_CATEGORY_04,,183.572691,28.359026,DEMO_CATEGORY_05,10.946842,32.120158,192.863170,0.435951,25.000000,973.283221,72.000000,3626.548046,0.448812,19.000000,-3.640685,14.514046,8.652896,-4.545894,-13.461623,14.756334,-11.800311,829.369171,33.260334,983.603596,5.924453,-3.642325
DEMO_PRODUCT_001013,2026-01-11 02:52:19,2026-01-11,0,14.176603,DEMO_CATEGORY_07,807.701644,-6.610773,9.863221,30.997247,DEMO_CATEGORY_04,,DEMO_CATEGORY_04,5.768140,0.540263,0.459385,896.040395,1.093521,DEMO_CATEGORY_07,DEMO_CATEGORY_07,0.046914,DEMO_CATEGORY_05,0.700076,0.069558,25.445800,DEMO_CATEGORY_07,DEMO_CATEGORY_05,113.207181,76.000000,646.927678,940.611430,37.480600,67.000000,DEMO_CATEGORY_02,626.095418,0.032756,0.095907,25.664181,DEMO_CATEGORY_05,,0.064926,0.075041,0.155560,0.736085,11.212018,DEMO_CATEGORY_04,0.716883,808.363181,0.680958,0.243796,0.291869,119.776034,9.886605,0.661580,DEMO_CATEGORY_06,1.554370,256.050141,2.790421,DEMO_CATEGORY_07,34.029155,10.930368,230.659865,0.148183,85.000000,716.516306,99.000000,2964.014332,0.194699,1.000000,3.630388,2.208380,0.180070,-6.400789,1.202233,-7.967430,-1.481602,736.654064,130.295978,947.726453,-24.279923,-10.479635
DEMO_PRODUCT_001014,2026-01-11 03:04:42,2026-01-11,0,1.758983,DEMO_CATEGORY_01,1805.409491,8.635455,3.594002,14.403985,DEMO_CATEGORY_01,DEMO_CATEGORY_08,DEMO_CATEGORY_03,10.221283,0.080786,0.143045,835.695351,0.348635,DEMO_CATEGORY_02,DEMO_CATEGORY_04,0.146619,DEMO_CATEGORY_08,0.034784,0.495544,28.201177,DEMO_CATEGORY_04,DEMO_CATEGORY_04,188.880660,59.000000,737.128387,457.069170,2.986622,76.000000,DEMO_CATEGORY_04,769.131339,0.205323,0.385362,2.288890,DEMO_CATEGORY_08,14.235869,0.267647,0.563851,1.027379,0.846271,-9.154750,DEMO_CATEGORY_06,,735.973761,0.110532,0.519712,0.552630,281.007048,11.780300,0.386903,DEMO_CATEGORY_08,0.303283,179.968187,-1.941858,DEMO_CATEGORY_01,2.802992,2.953387,35.634572,0.151918,68.000000,1014.079005,23.000000,2109.172626,0.154880,59.000000,-11.580224,-3.177633,1.618624,25.901676,6.126343,-0.892364,,622.227813,77.694085,467.079384,-9.341024,1.077733
DEMO_PRODUCT_001015,2026-01-11 03:23:53,2026-01-11,0,1.537554,DEMO_CATEGORY_05,1140.738574,12.020273,,36.838493,DEMO_CATEGORY_07,DEMO_CATEGORY_06,DEMO_CATEGORY_04,-0.079177,0.468653,0.042457,697.092213,0.831047,DEMO_CATEGORY_02,DEMO_CATEGORY_06,0.605743,DEMO_CATEGORY_02,0.417665,0.365367,9.291196,DEMO_CATEGORY_02,DEMO_CATEGORY_07,59.305987,34.000000,873.552473,828.607113,33.450083,20.000000,DEMO_CATEGORY_02,981.010624,0.747856,0.082058,16.936142,DEMO_CATEGORY_01,3.859561,0.344791,0.520932,0.224988,0.081389,,DEMO_CATEGORY_02,0.478460,789.508481,0.056722,0.178391,0.495877,271.110577,36.864623,0.282210,DEMO_CATEGORY_06,0.261557,220.283313,14.905584,DEMO_CATEGORY_03,22.615509,5.521236,174.453943,0.277270,43.000000,545.991265,40.000000,1532.802617,0.470276,54.000000,-26.776633,2.776967,-2.134371,-21.509496,-7.748817,11.804977,0.551720,567.943505,188.480858,803.160979,-2.538139,10.743977
DEMO_PRODUCT_001016,2026-01-11 03:27:26,2026-01-11,0,11.614812,DEMO_CATEGORY_04,2154.572807,-14.120395,8.420539,8.738596,DEMO_CATEGORY_02,DEMO_CATEGORY_04,DEMO_CATEGORY_04,-26.972421,0.471664,0.859473,586.827488,,DEMO_CATEGORY_03,DEMO_CATEGORY_07,0.189382,DEMO_CATEGORY_04,0.483653,0.032279,25.113312,DEMO_CATEGORY_07,DEMO_CATEGORY_01,147.225116,6.000000,,651.724606,12.334337,76.000000,DEMO_CATEGORY_06,854.869755,0.204077,0.056967,4.540357,DEMO_CATEGORY_08,35.665935,0.044370,0.732207,0.124274,0.630895,-28.720235,DEMO_CATEGORY_02,0.161283,870.014176,0.330356,0.205488,0.221617,289.899283,27.169349,0.140231,DEMO_CATEGORY_08,1.133792,158.054639,-16.746465,DEMO_CATEGORY_08,34.219116,26.813881,115.375768,0.257434,4.000000,736.351520,65.000000,4188.846670,1.224700,58.000000,14.650091,13.117953,-8.799374,12.446353,-1.027550,10.706714,8.687643,472.933438,243.683390,976.640591,-4.073999,-8.747244
DEMO_PRODUCT_001017,2026-01-11 03:41:12,2026-01-11,0,6.368154,DEMO_CATEGORY_04,1334.158311,20.934867,23.209368,31.826669,DEMO_CATEGORY_02,DEMO_CATEGORY_02,DEMO_CATEGORY_04,-2.529928,0.259592,0.996279,549.418712,0.284003,DEMO_CATEGORY_02,DEMO_CATEGORY_06,0.119547,DEMO_CATEGORY_06,0.130043,0.063560,20.839835,DEMO_CATEGORY_04,DEMO_CATEGORY_05,288.947348,26.000000,,719.434727,11.952230,64.000000,DEMO_CATEGORY_02,502.031784,0.058613,0.280958,39.919117,DEMO_CATEGORY_02,24.525164,0.343831,1.018219,0.930191,0.568128,17.333915,DEMO_CATEGORY_05,0.016794,980.620138,0.188930,0.161222,0.436111,146.268527,36.962642,0.631095,DEMO_CATEGORY_08,0.059859,37.468018,25.381701,DEMO_CATEGORY_02,34.280702,38.764453,269.048663,0.362784,46.000000,573.950117,51.000000,3382.028819,0.084065,24.000000,7.784888,7.341923,-20.533957,-1.502969,-12.248799,-2.377658,1.234098,899.202189,91.599505,581.674517,7.861383,-0.308273
DEMO_PRODUCT_001018,2026-01-11 03:55:48,2026-01-11,0,12.337801,DEMO_CATEGORY_02,838.196797,-14.232588,17.648445,8.068090,DEMO_CATEGORY_05,DEMO_CATEGORY_08,DEMO_CATEGORY_02,-13.933862,0.042590,0.655476,500.122117,0.047193,DEMO_CATEGORY_02,DEMO_CATEGORY_07,0.560154,DEMO_CATEGORY_07,0.876969,0.521767,2.974649,DEMO_CATEGORY_02,DEMO_CATEGORY_04,235.427064,30.000000,778.850941,791.150042,10.880171,77.000000,DEMO_CATEGORY_03,488.643596,0.168464,0.099379,31.153296,DEMO_CATEGORY_08,26.691664,0.182322,0.634295,0.156797,0.368763,0.819881,DEMO_CATEGORY_08,0.057612,662.940112,0.037819,0.286740,0.902052,66.155276,12.766487,,DEMO_CATEGORY_07,0.516790,74.100915,-5.268414,DEMO_CATEGORY_01,31.152804,24.003237,227.271593,0.362975,69.000000,554.687629,37.000000,467.044646,0.911604,76.000000,-0.526740,4.964762,5.877319,1.366485,9.193067,1.041460,-2.977135,687.687760,69.194787,746.575750,-1.394491,4.852471
DEMO_PRODUCT_001019,2026-01-11 03:58:54,2026-01-11,1,9.257479,DEMO_CATEGORY_01,837.710072,12.886307,,7.884197,DEMO_CATEGORY_07,DEMO_CATEGORY_08,DEMO_CATEGORY_08,-6.096190,0.062556,0.043316,833.562225,0.051690,DEMO_CATEGORY_07,DEMO_CATEGORY_01,0.082972,DEMO_CATEGORY_04,1.998477,0.386713,2.221339,DEMO_CATEGORY_05,DEMO_CATEGORY_04,100.409860,84.000000,833.004786,580.845856,35.441062,74.000000,DEMO_CATEGORY_04,542.773879,,0.815815,12.361451,DEMO_CATEGORY_03,19.700390,0.765891,0.140074,0.904351,0.485500,8.684843,DEMO_CATEGORY_03,0.616350,1008.134576,0.720579,0.248168,0.438491,56.838913,22.719779,0.953652,DEMO_CATEGORY_03,0.273456,48.087405,7.434627,DEMO_CATEGORY_01,29.535702,18.361405,255.686476,0.242209,12.000000,665.937366,32.000000,2335.429608,0.173295,20.000000,19.148693,-14.265214,15.930450,4.295436,,4.489891,0.834442,956.523132,215.413594,1029.376758,7.324534,-5.956568
DEMO_PRODUCT_001020,2026-01-11 04:09:06,2026-01-11,0,18.542939,DEMO_CATEGORY_03,1574.722720,1.498277,34.444498,17.829974,DEMO_CATEGORY_07,DEMO_CATEGORY_04,DEMO_CATEGORY_05,14.519363,0.772621,0.081026,652.364744,0.280500,DEMO_CATEGORY_06,DEMO_CATEGORY_07,0.557072,DEMO_CATEGORY_04,0.094904,0.017549,23.239068,DEMO_CATEGORY_01,DEMO_CATEGORY_08,273.792129,33.000000,471.010826,573.528237,6.628254,10.000000,DEMO_CATEGORY_01,789.716392,1.868518,0.343315,36.889969,DEMO_CATEGORY_03,17.633998,0.524331,0.896139,0.517766,0.277147,2.987514,DEMO_CATEGORY_02,0.088324,621.955502,0.017590,0.138380,0.322050,108.518923,2.065492,1.216248,DEMO_CATEGORY_03,0.193906,83.567937,2.718207,DEMO_CATEGORY_04,25.415679,14.122347,290.830863,0.740505,93.000000,542.592340,63.000000,3159.136096,0.264544,98.000000,13.954076,-15.875878,-7.768347,8.571201,-1.148600,-1.311538,-19.154186,957.845291,34.445719,944.628112,5.082239,-12.620881
DEMO_PRODUCT_001021,2026-01-11 04:48:41,2026-01-11,0,6.468371,DEMO_CATEGORY_04,2181.396771,-5.037011,21.005908,37.797624,DEMO_CATEGORY_07,DEMO_CATEGORY_02,DEMO_CATEGORY_07,-24.344731,0.854552,1.062184,760.807955,0.379235,DEMO_CATEGORY_07,DEMO_CATEGORY_06,0.061418,DEMO_CATEGORY_07,0.115332,0.328512,23.361935,DEMO_CATEGORY_06,DEMO_CATEGORY_05,262.462060,2.000000,904.655560,911.859172,2.909516,88.000000,DEMO_CATEGORY_01,550.719946,0.217630,0.259961,38.215198,DEMO_CATEGORY_08,21.339529,0.021665,0.479858,0.196920,0.269127,3.206680,DEMO_CATEGORY_05,0.146409,1015.891250,0.573781,0.313057,0.317075,173.172347,29.112022,0.859616,DEMO_CATEGORY_06,0.191445,178.361416,11.179259,DEMO_CATEGORY_04,17.148764,26.735980,130.683781,0.200026,4.000000,824.956755,66.000000,4332.596946,0.987574,71.000000,-0.869324,8.491761,-3.495011,-5.418277,8.173461,-1.440738,-26.209663,851.017444,272.692231,531.602280,-15.894625,-12.178575
DEMO_PRODUCT_001022,2026-01-11 05:01:02,2026-01-11,0,13.903762,DEMO_CATEGORY_07,2171.682949,-4.093669,36.924379,23.418198,DEMO_CATEGORY_08,DEMO_CATEGORY_04,DEMO_CATEGORY_06,-8.163625,0.277142,0.124424,765.125021,0.111866,DEMO_CATEGORY_05,DEMO_CATEGORY_07,0.527443,DEMO_CATEGORY_08,0.257320,0.695992,30.907372,DEMO_CATEGORY_06,DEMO_CATEGORY_03,81.439827,98.000000,825.161505,949.190772,31.843959,85.000000,DEMO_CATEGORY_01,,0.155786,0.177791,14.121155,DEMO_CATEGORY_08,6.611258,0.492999,1.251500,0.005827,0.163765,-7.967122,DEMO_CATEGORY_05,0.234804,586.872795,0.743049,0.411039,0.512739,172.711122,9.302775,0.385203,DEMO_CATEGORY_07,0.314639,55.684757,-2.342911,DEMO_CATEGORY_01,,29.008929,67.976053,0.225937,67.000000,733.912136,43.000000,4406.032315,0.321788,93.000000,-18.140821,-20.051020,5.499679,7.055626,-14.098546,-13.928785,1.853711,904.455239,54.094737,502.357370,-6.420917,2.548995
DEMO_PRODUCT_001023,2026-01-11 05:44:46,2026-01-11,0,2.027032,DEMO_CATEGORY_04,1272.182161,-0.335128,25.398598,25.401316,DEMO_CATEGORY_02,DEMO_CATEGORY_04,DEMO_CATEGORY_03,8.295696,0.307445,0.552348,814.381490,0.475471,DEMO_CATEGORY_07,DEMO_CATEGORY_06,0.256705,DEMO_CATEGORY_07,0.359696,0.720013,30.597902,DEMO_CATEGORY_04,DEMO_CATEGORY_06,280.259721,45.000000,834.005183,607.021721,34.909785,11.000000,,766.878004,0.337337,0.935775,23.115635,DEMO_CATEGORY_08,25.313285,0.033524,0.094883,0.194423,0.428684,-10.824605,DEMO_CATEGORY_07,1.188563,528.494374,0.324204,0.905327,0.151089,10.220674,10.818197,,DEMO_CATEGORY_05,0.705853,31.783990,2.250088,DEMO_CATEGORY_02,39.859516,18.773364,243.556061,0.245438,18.000000,852.408241,74.000000,,0.584695,6.000000,-8.946510,0.771674,-0.502051,19.422636,-9.207299,5.777149,-4.183019,540.281287,81.757152,890.561107,12.721574,3.622258
DEMO_PRODUCT_001024,2026-01-11 05:54:07,2026-01-11,0,19.161350,DEMO_CATEGORY_02,1475.785109,2.084179,0.631504,0.389307,,DEMO_CATEGORY_08,DEMO_CATEGORY_03,-7.019261,0.153554,1.007187,806.727607,0.043690,DEMO_CATEGORY_04,DEMO_CATEGORY_02,0.682971,DEMO_CATEGORY_06,0.166961,0.013549,18.227078,DEMO_CATEGORY_03,DEMO_CATEGORY_08,145.605388,74.000000,572.014601,827.648072,10.281741,44.000000,DEMO_CATEGORY_01,789.691361,0.188375,0.113133,16.937120,DEMO_CATEGORY_01,23.383316,0.016802,0.099383,0.606746,0.872221,-20.107835,DEMO_CATEGORY_03,0.373270,810.880672,0.448084,1.119997,0.338665,296.340729,16.486978,0.032317,DEMO_CATEGORY_01,0.148821,288.112646,-2.099263,DEMO_CATEGORY_08,4.273458,27.512214,110.723423,0.017789,23.000000,637.781146,55.000000,1756.375547,0.754445,33.000000,4.238651,-4.946271,-4.676781,-12.034549,-25.186870,3.358107,1.416901,674.862992,237.544820,806.445446,1.793198,-7.995235
DEMO_PRODUCT_001025,2026-01-11 06:27:01,2026-01-11,0,19.634392,DEMO_CATEGORY_03,940.638128,-9.201544,36.539028,2.264608,DEMO_CATEGORY_06,DEMO_CATEGORY_01,DEMO_CATEGORY_08,-7.784302,1.054246,0.008422,761.446046,1.059976,DEMO_CATEGORY_08,DEMO_CATEGORY_05,0.144618,DEMO_CATEGORY_06,0.796840,0.047104,17.155328,DEMO_CATEGORY_04,DEMO_CATEGORY_07,279.847055,8.000000,745.572956,759.676535,38.927617,61.000000,DEMO_CATEGORY_02,944.839704,0.575547,0.180891,32.827859,DEMO_CATEGORY_03,30.223066,0.138318,0.341431,0.030116,0.423007,18.288322,DEMO_CATEGORY_06,0.389245,965.737497,0.385150,1.248780,0.352771,153.712343,3.692972,0.668764,DEMO_CATEGORY_02,0.112055,289.608385,-0.138846,DEMO_CATEGORY_04,37.399937,14.214724,261.106667,0.054228,15.000000,529.405289,92.000000,4214.868894,0.031258,45.000000,-15.188914,1.612652,0.620466,18.846388,0.604591,5.624818,0.753811,954.326897,3.273643,823.932279,4.801267,20.561157
DEMO_PRODUCT_001026,2026-01-11 06:44:04,2026-01-11,0,15.042418,DEMO_CATEGORY_05,1531.047598,-2.339400,34.298533,2.677361,DEMO_CATEGORY_04,DEMO_CATEGORY_06,DEMO_CATEGORY_01,20.324062,0.681080,0.195791,543.070659,0.035812,DEMO_CATEGORY_05,DEMO_CATEGORY_06,0.097687,DEMO_CATEGORY_06,0.267810,0.475176,15.541379,DEMO_CATEGORY_07,DEMO_CATEGORY_06,164.901824,43.000000,791.268289,807.611255,37.305729,82.000000,DEMO_CATEGORY_07,712.090587,0.333447,1.004559,1.132152,DEMO_CATEGORY_04,38.753453,0.368219,0.846593,0.810724,0.238393,13.438697,DEMO_CATEGORY_08,0.113855,1001.690076,0.722807,1.141043,0.048274,286.311052,12.161714,0.129066,DEMO_CATEGORY_07,0.208204,36.280750,13.884128,DEMO_CATEGORY_01,3.066847,18.169322,,0.087300,11.000000,997.877239,10.000000,3839.638378,0.109778,10.000000,-14.281020,6.220553,1.610965,-10.764343,-13.906183,-2.665964,-5.986138,670.994355,68.675216,631.763956,6.749053,-3.170639
DEMO_PRODUCT_001027,2026-01-11 07:27:47,2026-01-11,0,9.839037,DEMO_CATEGORY_04,1639.582239,-7.706728,25.410849,32.785687,DEMO_CATEGORY_06,DEMO_CATEGORY_07,DEMO_CATEGORY_03,3.783874,1.393775,0.181657,466.225898,0.563184,DEMO_CATEGORY_01,DEMO_CATEGORY_08,0.660767,DEMO_CATEGORY_05,0.290494,0.130769,37.704177,DEMO_CATEGORY_03,DEMO_CATEGORY_08,29.021851,87.000000,657.788015,968.277684,4.852538,69.000000,DEMO_CATEGORY_05,916.682671,1.259274,0.044015,1.510624,DEMO_CATEGORY_04,5.800862,0.235468,0.432363,0.636331,1.011176,12.724174,DEMO_CATEGORY_07,0.695772,949.208772,0.584401,0.843450,0.442897,151.399863,20.038811,0.303263,DEMO_CATEGORY_01,0.572342,154.081133,7.012870,DEMO_CATEGORY_08,14.925184,23.311083,229.548356,0.570805,9.000000,611.012760,2.000000,1287.448802,0.287093,30.000000,-0.305280,-6.655754,-0.060710,-25.005370,6.679569,,10.040148,815.609677,190.916487,628.116865,2.386968,-4.309455
DEMO_PRODUCT_001028,2026-01-11 07:32:00,2026-01-11,0,5.179875,DEMO_CATEGORY_08,1151.486332,-12.150495,21.390942,9.474085,DEMO_CATEGORY_04,DEMO_CATEGORY_07,DEMO_CATEGORY_06,9.343024,0.443998,0.212808,795.710881,0.030241,DEMO_CATEGORY_02,,0.329300,DEMO_CATEGORY_01,0.190995,0.762001,27.573898,DEMO_CATEGORY_05,DEMO_CATEGORY_08,41.751180,,860.557273,808.745471,6.224823,34.000000,DEMO_CATEGORY_01,497.716228,0.050813,0.083897,38.695400,DEMO_CATEGORY_03,30.520924,0.856346,1.181007,0.808489,0.348923,-3.303705,DEMO_CATEGORY_01,0.420006,576.189206,0.429817,0.381005,0.192146,271.226919,38.185598,0.389587,DEMO_CATEGORY_04,0.088518,263.268313,11.657615,DEMO_CATEGORY_04,31.347505,33.617338,107.638534,0.263560,23.000000,498.671870,32.000000,2413.028069,0.757251,41.000000,-3.086400,-7.765995,-18.845582,-14.655367,1.963500,11.100456,0.626595,1011.280243,153.868466,503.629691,-3.220496,8.845205
DEMO_PRODUCT_001029,2026-01-11 07:32:48,2026-01-11,0,16.437810,DEMO_CATEGORY_04,1656.960210,-8.173117,18.117043,13.153527,DEMO_CATEGORY_04,DEMO_CATEGORY_02,DEMO_CATEGORY_05,4.946697,0.228784,0.066154,703.931999,0.445151,DEMO_CATEGORY_05,DEMO_CATEGORY_07,0.228320,DEMO_CATEGORY_08,0.162476,0.144344,13.957398,DEMO_CATEGORY_05,DEMO_CATEGORY_02,149.357028,47.000000,473.584674,965.404092,15.180454,73.000000,DEMO_CATEGORY_01,775.305887,0.261566,0.021012,22.230378,DEMO_CATEGORY_08,18.030615,0.936154,0.103368,0.033558,0.094694,7.310910,DEMO_CATEGORY_08,0.343723,1007.335074,0.765933,,0.594906,149.111954,7.029945,0.499560,DEMO_CATEGORY_06,,232.608708,3.996208,DEMO_CATEGORY_02,16.154607,7.249000,184.055212,0.072880,38.000000,841.077928,3.000000,2209.338634,0.209554,54.000000,5.002949,1.570823,12.886765,,6.762675,-13.994897,-5.187309,554.604521,223.519907,576.007305,2.827246,15.777056
DEMO_PRODUCT_001030,2026-01-11 07:53:10,2026-01-11,0,14.990728,DEMO_CATEGORY_05,2059.569852,-11.499746,19.286994,24.398111,DEMO_CATEGORY_01,DEMO_CATEGORY_04,DEMO_CATEGORY_05,1.616974,0.188831,0.307251,696.071195,0.636670,DEMO_CATEGORY_07,,0.482710,DEMO_CATEGORY_06,0.201400,0.194325,28.131894,DEMO_CATEGORY_02,DEMO_CATEGORY_02,7.450218,96.000000,753.916751,733.312316,26.890309,91.000000,DEMO_CATEGORY_03,707.724872,1.136976,0.541933,14.687619,DEMO_CATEGORY_01,22.868378,0.958180,1.193795,0.545268,1.244995,,DEMO_CATEGORY_02,0.141259,998.654542,0.705690,0.065908,1.169361,127.784750,22.055390,,DEMO_CATEGORY_02,0.172931,66.515813,4.796196,DEMO_CATEGORY_08,17.239236,21.412255,44.646111,0.024083,29.000000,459.337920,98.000000,4107.573943,0.435311,45.000000,12.067138,3.437917,-22.316151,2.206051,,2.064241,-10.308645,881.478546,267.704344,752.175233,10.536732,4.785414
DEMO_PRODUCT_001031,2026-01-11 08:00:25,2026-01-11,0,5.217127,DEMO_CATEGORY_01,801.337467,-4.201549,30.768826,23.358173,DEMO_CATEGORY_05,DEMO_CATEGORY_03,DEMO_CATEGORY_01,12.640249,0.740882,0.586196,708.039394,0.137455,DEMO_CATEGORY_02,DEMO_CATEGORY_01,0.512760,DEMO_CATEGORY_03,0.163053,0.564297,21.603077,DEMO_CATEGORY_05,DEMO_CATEGORY_04,230.522251,12.000000,485.731495,487.920165,0.294981,43.000000,DEMO_CATEGORY_01,1004.794333,0.698088,0.411159,19.528258,DEMO_CATEGORY_05,5.739792,0.192943,0.133452,0.233143,0.582914,12.070543,DEMO_CATEGORY_04,0.397347,450.829672,0.138052,0.060209,0.573491,268.606712,27.027184,0.819851,DEMO_CATEGORY_02,0.380900,32.279820,-7.649942,DEMO_CATEGORY_05,6.839656,9.689933,56.121770,0.131825,10.000000,711.743385,45.000000,3616.095989,0.208667,53.000000,8.317583,6.904922,-12.916685,13.664533,1.061989,8.791468,-17.188126,927.718581,127.468795,827.881487,3.767346,-6.623850
